# CSV-File created with merge-csv.com
# -----------------------------------------------------------

﻿"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"401549653","2023","6","regular","2023-10-07T19:00:00.000Z","false","true","false","true","","5828","Van Metre Field at Ash Park","2155","Cornell College (IA)","Midwest","iii","36","","","","","266","Beloit College","Midwest","iii","24","","","","","","",""
"401540348","2023","6","regular","2023-10-07T19:00:00.000Z","false","true","false","true","","3878","Plaster Sports Complex","2623","Missouri State","MVFC","fcs","10","","0.003745811803292186","","","2449","North Dakota State","MVFC","fcs","38","","0.9962541881967079","","","2.1185299676","",""
"401540364","2023","6","regular","2023-10-07T19:00:00.000Z","false","true","false","true","","1905","DakotaDome","233","South Dakota","MVFC","fcs","38","","0.6166680399214733","","","93","Murray State","MVFC","fcs","7","","0.38333196007852666","","","5.3336088960","",""
"401540479","2023","6","regular","2023-10-07T19:00:00.000Z","false","true","false","true","","3858","O'Brien Stadium","2197","Eastern Illinois","Big South-OVC","fcs","27","","0.4520740268534856","","","2630","UT Martin","Big South-OVC","fcs","28","","0.5479259731465145","","","9.3541376883","",""
"401540608","2023","6","regular","2023-10-07T19:00:00.000Z","false","true","false","false","","4899","Fifth Third Bank Stadium","338","Kennesaw State","FCS Independents","fcs","20","","0.36011471645559917","","","2634","Tennessee State","Big South-OVC","fcs","27","","0.6398852835444009","","","7.0884154224","",""
"401540119","2023","6","regular","2023-10-07T19:05:00.000Z","false","true","false","true","","4582","Hornet Stadium","2011","Alabama State","SWAC","fcs","19","","0.9835551367491174","","","2065","Bethune-Cookman","SWAC","fcs","14","","0.01644486325088257","","","6.4553828460","",""
"401531884","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","3666","Cajun Field","309","Louisiana","Sun Belt","fbs","34","","0.9230621136251942","1544","1542","326","Texas State","Sun Belt","fbs","30","","0.07693788637480581","1383","1385","6.6658100036","",""
"401525520","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","3787","Kenan Memorial Stadium","153","North Carolina","ACC","fbs","40","","0.9935174842054828","1671","1752","183","Syracuse","ACC","fbs","7","","0.006482515794517196","1593","1512","3.1411555320","",""
"401540592","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","5400","William B. Greene Jr. Stadium","2193","East Tennessee State","Southern","fcs","6","","0.00037306165168186575","","","2382","Mercer","Southern","fcs","24","","0.9996269383483182","","","3.5879135465","",""
"401540491","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","2068","E. Claiborne Robins Stadium","257","Richmond","CAA","fcs","42","","0.9792471184635957","","","311","Maine","CAA","fcs","31","","0.02075288153640431","","","4.4028053251","",""
"401540127","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","3771","Jack Spinks Stadium","2016","Alcorn State","SWAC","fcs","25","","0.5975546978077162","","","2755","Grambling","SWAC","fcs","24","","0.4024453021922838","","","7.9673157631","",""
"401525518","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","3697","Bobby Bowden Field at Doak Campbell Stadium","52","Florida State","ACC","fbs","39","","0.9954914001820315","1871","1880","259","Virginia Tech","ACC","fbs","17","","0.004508599817968473","1424","1415","3.5345519174","",""
"401532418","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","3768","Summa Field at InfoCision Stadium","2006","Akron","Mid-American","fbs","14","","0.00043915666085561416","1228","1107","2459","Northern Illinois","Mid-American","fbs","55","","0.9995608433391444","1252","1373","2.8304683653","",""
"401525517","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","3836","Memorial Stadium","228","Clemson","ACC","fbs","17","","0.9849697310533472","1748","1745","154","Wake Forest","ACC","fbs","12","","0.015030268946652825","1545","1548","5.7656651286","",""
"401541778","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","5891","Wilkins Stadium","2568","Southern Arkansas","Great American","ii","63","","","","","319","Oklahoma Baptist","Great American","ii","24","","","","","","",""
"401531433","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","3852","Navy-Marine Corps Memorial Stadium","2426","Navy","American Athletic","fbs","27","","0.9513914656045936","1347","1348","249","North Texas","American Athletic","fbs","24","","0.048608534395406355","1328","1327","7.2979523390","",""
"401520302","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","3793","Kinnick Stadium","2294","Iowa","Big Ten","fbs","20","","0.8297971333712116","1644","1645","2509","Purdue","Big Ten","fbs","14","","0.17020286662878836","1516","1515","6.0025751447","",""
"401520310","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","3795","Kyle Field","245","Texas A&M","SEC","fbs","20","","0.22652419565262416","1733","1739","333","Alabama","SEC","fbs","26","","0.7734758043473758","1975","1969","6.1727415771","",""
"401545849","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","3951","Swisher Field","425","Northern State","Northern Sun","ii","46","","","","","568","Minot State","Northern Sun","ii","9","","","","","","",""
"401532417","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","3876","Peden Stadium","195","Ohio","Mid-American","fbs","42","","0.9959569002713606","1542","1563","2309","Kent State","Mid-American","fbs","17","","0.0040430997286393655","1150","1129","4.9510348665","",""
"401532414","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","3912","Rynearson Stadium","2199","Eastern Michigan","Mid-American","fbs","24","","0.933239769426847","1363","1373","2050","Ball State","Mid-American","fbs","10","","0.06676023057315295","1147","1137","6.8690175862","",""
"401532416","2023","6","regular","2023-10-07T19:30:00.000Z","false","true","false","true","","3996","Yager Stadium","193","Miami (OH)","Mid-American","fbs","27","","0.9983321266756386","1392","1444","189","Bowling Green","Mid-American","fbs","0","","0.0016678733243613575","1237","1185","3.8571927816","",""
"401547043","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","5867","Albany State University Coliseum","2013","Albany State (GA)","SIAC","ii","48","","","","","2119","Central State","SIAC","ii","0","","","","","","",""
"401544911","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","7075","Electric Supply Company Field","122666","Barton College","South Atlantic","ii","34","","","","","2444","Newberry","South Atlantic","ii","17","","","","","","",""
"401544902","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","4852","Neta and Eddie DeRose ThunderBowl","2570","Colorado State-Pueblo","Rocky Mountain","ii","43","","","","","2001","Adams State","Rocky Mountain","ii","10","","","","","","",""
"401541858","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","true","true","","6036","Blue Wahoos Stadium","110242","West Florida","Gulf South","ii","42","","","","","2560","Shorter","Gulf South","ii","3","","","","","","",""
"401544090","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","6149","McCulloch Stadium","2930","Willamette","Northwest","iii","7","","","","","2721","Whitworth","Northwest","iii","59","","","","","","",""
"401531380","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","7221","Protective Stadium","5","UAB","American Athletic","fbs","56","","0.9984768845971851","1414","1456","58","South Florida","American Athletic","fbs","35","","0.0015231154028149119","1339","1297","3.7587418596","",""
"401550124","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","5939","Cressy Field","379","UMass Dartmouth","MSCAC","iii","26","","","","","110","Mass Maritime","MSCAC","iii","0","","","","","","",""
"401552480","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","6142","Westside Athletic Complex","2843","Western Connecticut State","MSCAC","iii","55","","","","","2972","Plymouth State","MSCAC","iii","20","","","","","","",""
"401551729","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","6102","Sparks Stadium","2486","Pacific Lutheran","Northwest","iii","17","","","","","205","Pacific (OR)","Northwest","iii","10","","","","","","",""
"401550492","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","6104","Baker Stadium","2508","Puget Sound","Northwest","iii","29","","","","","415","George Fox University","Northwest","iii","27","","","","","","",""
"401520299","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","3634","Ben Hill Griffin Stadium","57","Florida","SEC","fbs","38","","0.9977310183420081","1565","1595","238","Vanderbilt","SEC","fbs","14","","0.002268981657991942","1289","1259","4.3697434472","",""
"401550465","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","5920","Griswold Stadium","2333","Lewis & Clark","Northwest","iii","15","","","","","203","Linfield","Northwest","iii","57","","","","","","",""
"401550336","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","6138","Wilson Field","2688","Washington & Lee","Old Dominion","iii","48","","","","","2258","Guilford","Old Dominion","iii","25","","","","","","",""
"401531887","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","3975","Veterans Memorial Stadium","2653","Troy","Sun Belt","fbs","37","","0.9973752889713352","1563","1604","2032","Arkansas State","Sun Belt","fbs","3","","0.0026247110286647946","1118","1077","3.4147162329","",""
"401540358","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","3779","Manning Field at John L. Guidry Stadium","2447","Nicholls","Southland","fcs","38","","0.9978101597323252","","","2277","Houston Christian","Southland","fcs","7","","0.0021898402676747697","","","4.9218215492","",""
"401540544","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","3603","Aggie Stadium","2448","North Carolina A&T","CAA","fcs","14","","0.0006450409655567958","","","222","Villanova","CAA","fcs","37","","0.9993549590344432","","","3.2610083099","",""
"401540377","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","3882","Provost Umphrey Stadium","2320","Lamar","Southland","fcs","27","","0.9727213444005074","","","2466","Northwestern State","Southland","fcs","13","","0.027278655599492607","","","6.8010366189","",""
"401541968","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","6034","Yager Stadium at Moore Bowl","2687","Washburn","Mid America","ii","21","","","","","137","Missouri Western","Mid America","ii","61","","","","","","",""
"401540089","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","true","true","","3797","Ladd Peebles Stadium","2010","Alabama A&M","SWAC","fcs","30","","0.08822546692255531","","","2296","Jackson State","SWAC","fcs","45","","0.9117745330774447","","","2.5752140462","",""
"401550432","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","6081","Harper Davis Field","2398","Millsaps","Southern Athletic","iii","7","","","","","2519","Rhodes","Southern Athletic","iii","37","","","","","","",""
"401540485","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","3710","Ernest W. Spangler Stadium","2241","Gardner-Webb","Big South-OVC","fcs","31","","","","","2523","Robert Morris","Big South-OVC","fcs","16","","","","","","",""
"401525860","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","3833","Memorial Stadium","2305","Kansas","Big 12","fbs","51","","0.9987937492329712","1458","1559","2116","UCF","Big 12","fbs","22","","0.0012062507670288491","1641","1540","2.8346021086","",""
"401540578","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","3781","Johnny Unitas Stadium","119","Towson","CAA","fcs","17","","0.47432591838898525","","","399","Albany","CAA","fcs","24","","0.5256740816110148","","","6.6207937302","",""
"401540585","2023","6","regular","2023-10-07T20:00:00.000Z","false","true","false","true","","3720","Finley Stadium","236","Chattanooga","Southern","fcs","50","","0.21581942546087812","","","2717","Western Carolina","Southern","fcs","52","","0.7841805745391219","","","8.5122177008","",""
"401541921","2023","6","regular","2023-10-07T20:05:00.000Z","false","true","false","true","","5783","McArthur Field","2848","Western Oregon","Lone Star","ii","31","","","","","2703","Western New Mexico","Lone Star","ii","10","","","","","","",""
"401520309","2023","6","regular","2023-10-07T21:00:00.000Z","false","true","false","false","","3895","Rice Stadium","242","Rice","American Athletic","fbs","31","","0.1523781943146398","1204","1189","41","Connecticut","FBS Independents","fbs","38","","0.8476218056853602","1177","1192","5.2245838337","",""
"401541755","2023","6","regular","2023-10-07T21:00:00.000Z","false","true","false","true","","4763","Ranger Field","2823","Northwestern Oklahoma State","Great American","ii","0","","","","","2264","Harding","Great American","ii","62","","","","","","",""
"401540187","2023","6","regular","2023-10-07T21:00:00.000Z","false","true","false","false","","3711","Estes Stadium","2110","Central Arkansas","UAC","fcs","38","","0.6165582744451383","","","2546","Southeast Missouri State","Big South-OVC","fcs","33","","0.38344172555486167","","","6.5427770937","",""
"401540435","2023","6","regular","2023-10-07T21:00:00.000Z","false","true","false","true","","3734","Gayle and Tom Benson Stadium","2916","Incarnate Word","Southland","fcs","33","","0.7879384739503116","","","2545","Southeastern Louisiana","Southland","fcs","26","","0.21206152604968842","","","6.4553539081","",""
"401531340","2023","6","regular","2023-10-07T22:00:00.000Z","false","true","false","true","","3715","FAU Stadium","2226","Florida Atlantic","American Athletic","fbs","20","","0.19770419264210037","1356","1357","202","Tulsa","American Athletic","fbs","17","","0.8022958073578996","1331","1330","7.4637850298","",""
"401544922","2023","6","regular","2023-10-07T22:00:00.000Z","false","true","false","true","","5122","Shuford Stadium","2107","Catawba","South Atlantic","ii","13","","","","","351","Wingate","South Atlantic","ii","31","","","","","","",""
"401540447","2023","6","regular","2023-10-07T22:00:00.000Z","false","true","false","true","","844","Stambaugh Stadium","2754","Youngstown State","MVFC","fcs","31","","0.9979490437647526","","","79","Southern Illinois","MVFC","fcs","3","","0.0020509562352474253","","","3.6131583181","",""
"401547064","2023","6","regular","2023-10-07T22:00:00.000Z","false","true","false","true","","5945","Wildcat Stadium (GA)","2232","Fort Valley State","SIAC","ii","38","","","","","2542","Savannah State","SIAC","ii","24","","","","","","",""
"401540702","2023","6","regular","2023-10-07T22:00:00.000Z","false","true","false","true","","6040","Key Stadium","2292","Indianapolis","Great Lakes","ii","59","","","","","2911","William Jewell College","Great Lakes","ii","17","","","","","","",""
"401541876","2023","6","regular","2023-10-07T22:00:00.000Z","false","true","false","true","","5888","University Stadium (GA)","2698","West Georgia","Gulf South","ii","24","","","","","2695","West Alabama","Gulf South","ii","6","","","","","","",""
"401547057","2023","6","regular","2023-10-07T22:00:00.000Z","false","true","false","true","","6217","W.C. Hawkins Stadium","2019","Allen","SIAC","ii","35","","","","","2805","Clark Atlanta","SIAC","ii","27","","","","","","",""
"401545887","2023","6","regular","2023-10-07T22:05:00.000Z","false","true","false","true","","4439","Eiler-Martin Stadium","2188","East Stroudsburg","Pennsylvania State Athletic","ii","38","","","","","210","Millersville","Pennsylvania State Athletic","ii","17","","","","","","",""
"401549716","2023","6","regular","2023-10-07T22:30:00.000Z","false","true","false","true","","5806","Whittier Field","340","Bowdoin","NESCAC","iii","10","","","","","112","Tufts","NESCAC","iii","24","","","","","","",""
"401540722","2023","6","regular","2023-10-07T22:30:00.000Z","false","true","false","true","","6073","Milam Stadium","2927","Southwestern Oklahoma","Great American","ii","7","","","","","2033","Arkansas Tech","Great American","ii","9","","","","","","",""
"401524026","2023","6","regular","2023-10-07T22:30:00.000Z","false","true","false","true","","3947","Sun Devil Stadium","9","Arizona State","Pac-12","fbs","24","","0.30835327136265317","1405","1393","38","Colorado","Pac-12","fbs","27","","0.6916467286373469","1281","1293","8.0423898630","",""
"401547178","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","5996","Wilford Moore Stadium","241","McMurry","American Southwest","iii","16","","","","","2810","Hardin-Simmons","American Southwest","iii","19","","","","","","",""
"401541805","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","3770","Jack Miller Stadium","308","Ashland","Great Midwest Athletic","ii","21","","","","","2682","Walsh","Great Midwest Athletic","ii","7","","","","","","",""
"401540732","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","false","","3609","Allgood-Bailey Stadium","2402","Missouri S&T","Great Lakes","ii","31","","","","","389","Upper Iowa","Northern Sun","ii","6","","","","","","",""
"401540749","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","false","","3811","Lubbers Stadium","125","Grand Valley State","GLIAC","ii","65","","","","","2310","Kentucky State","SIAC","ii","7","","","","","","",""
"401531886","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","3815","M. M. Roberts Stadium","2572","Southern Mississippi","Sun Belt","fbs","13","","0.7562815009318464","1215","1218","295","Old Dominion","Sun Belt","fbs","17","","0.24371849906815357","1369","1366","6.3294013886","",""
"401550319","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","6116","Shentel Stadium","2828","Shenandoah","Old Dominion","iii","10","","","","","2079","Bridgewater (VA)","Old Dominion","iii","24","","","","","","",""
"401550049","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","5839","Langhorst Field","72","Elmhurst","CCIW","iii","6","","","","","396","Wheaton College (Ill)","CCIW","iii","61","","","","","","",""
"401544130","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","5814","Gesling Stadium","2102","Carnegie Mellon","Presidents'","iii","80","","","","","2644","Thiel College","Presidents'","iii","22","","","","","","",""
"401541830","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","false","","5263","Steele Stadium","2316","Kentucky Wesleyan","Great Midwest Athletic","ii","28","","","","","2646","Thomas More","","","36","","","","","","",""
"401520300","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","3917","Sanford Stadium","61","Georgia","SEC","fbs","51","","0.998939750695582","2037","2103","96","Kentucky","SEC","fbs","13","","0.0010602493044179484","1711","1645","2.4463233867","",""
"401547216","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","980","Benedetti-Wehrli Stadium","3071","North Central","CCIW","iii","69","","","","","32","Carroll (WI)","CCIW","iii","24","","","","","","",""
"401531885","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","3817","Malone Stadium","2433","Louisiana Monroe","Sun Belt","fbs","7","","0.0012109033945507163","1189","1087","6","South Alabama","Sun Belt","fbs","55","","0.9987890966054492","1511","1613","1.3778435882","",""
"401540301","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","3829","Memorial Stadium","282","Indiana State","MVFC","fcs","20","","0.49689556576464783","","","2460","Northern Iowa","MVFC","fcs","27","","0.5031044342353521","","","5.5707332196","",""
"401540261","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","3602","Aggie Stadium","302","UC Davis","Big Sky","fcs","23","","0.09968104341151743","","","149","Montana","Big Sky","fcs","31","","0.9003189565884826","","","6.8232450941","",""
"401540208","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","3827","Memorial Stadium (Stephenville, TX)","2627","Tarleton State","UAC","fcs","26","","0.5146662380234358","","","253","Southern Utah","UAC","fcs","27","","0.4853337619765642","","","4.1881396068","",""
"401540165","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","5238","Panther Stadium","2504","Prairie View","SWAC","fcs","31","","0.9970942368231002","","","2400","Mississippi Valley State","SWAC","fcs","12","","0.0029057631768998338","","","4.0982879002","",""
"401540151","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","3599","Ace W. Mumford Stadium","2582","Southern","SWAC","fcs","19","","0.944579659630304","","","50","Florida A&M","SWAC","fcs","26","","0.05542034036969601","","","7.3115312001","",""
"401540103","2023","6","regular","2023-10-07T23:00:00.000Z","false","true","false","true","","3744","Hancock Stadium","2287","Illinois State","MVFC","fcs","21","","0.0005285918025948623","","","2571","South Dakota State","MVFC","fcs","40","","0.9994714081974051","","","2.2707673546","",""
"401520303","2023","6","regular","2023-10-07T23:30:00.000Z","false","true","false","true","","3953","TCF Bank Stadium","135","Minnesota","Big Ten","fbs","10","","0.00038818725686502444","1649","1571","130","Michigan","Big Ten","fbs","52","","0.9996118127431349","2004","2082","2.6349960001","",""
"401520308","2023","6","regular","2023-10-07T23:30:00.000Z","false","true","false","true","","3974","Vaught-Hemingway Stadium","145","Ole Miss","SEC","fbs","27","","0.7802857939582456","1679","1685","8","Arkansas","SEC","fbs","20","","0.2197142060417544","1610","1604","8.5068989251","",""
"401525439","2023","6","regular","2023-10-07T23:37:00.000Z","false","true","false","false","","3873","Papa John's Cardinal Stadium","97","Louisville","ACC","fbs","33","","0.9874305420996684","1677","1718","87","Notre Dame","FBS Independents","fbs","20","","0.012569457900331593","1856","1815","6.3124246137","",""
"401550164","2023","6","regular","2023-10-08T00:00:00.000Z","false","true","false","true","","5928","Macalester Stadium","2359","Macalester","Minnesota","iii","14","","","","","2802","Bethel (MN)","Minnesota","iii","49","","","","","","",""
"401532592","2023","6","regular","2023-10-08T00:00:00.000Z","false","true","false","true","","3653","Albertsons Stadium","68","Boise State","Mountain West","fbs","35","","0.9904839444301113","1541","1541","23","San José State","Mountain West","fbs","27","","0.00951605556988866","1348","1348","5.9833993765","",""
"401532590","2023","6","regular","2023-10-08T00:00:00.000Z","false","true","false","true","","3905","Romney Stadium","328","Utah State","Mountain West","fbs","44","","0.9974886481962261","1376","1415","36","Colorado State","Mountain West","fbs","24","","0.0025113518037739313","1299","1260","5.9302858235","",""
"401532591","2023","6","regular","2023-10-08T00:00:00.000Z","false","true","false","true","","3984","War Memorial Stadium","2751","Wyoming","Mountain West","fbs","24","","0.9363697287412424","1401","1423","278","Fresno State","Mountain West","fbs","19","","0.06363027125875764","1777","1755","4.2532075944","",""
"401541901","2023","6","regular","2023-10-08T00:00:00.000Z","false","true","false","true","","6076","Javelina Stadium","2658","Texas A&M-Kingsville","Lone Star","ii","28","","","","","2704","West Texas A&M","Lone Star","ii","21","","","","","","",""
"401547068","2023","6","regular","2023-10-08T00:00:00.000Z","false","true","true","true","","3803","Legion Field","2657","Tuskegee","SIAC","ii","40","","","","","60","Morehouse","SIAC","ii","28","","","","","","",""
"401540229","2023","6","regular","2023-10-08T00:00:00.000Z","false","true","false","true","","1027","Alex G. Spanos Stadium","13","Cal Poly","Big Sky","fcs","14","","0.0009956248079398958","","","70","Idaho","Big Sky","fcs","42","","0.9990043751920601","","","2.6774718742","",""
"401540984","2023","6","regular","2023-10-08T00:00:00.000Z","false","true","false","true","","6049","Memorial Stadium (Wichita Falls, TX)","2395","Midwestern State","Lone Star","ii","13","","","","","110243","University of Texas of the Permian Basin","Lone Star","ii","21","","","","","","",""
"401525519","2023","6","regular","2023-10-08T00:00:00.000Z","false","true","false","true","","3948","Hard Rock Stadium","2390","Miami","ACC","fbs","20","","0.8858016312373579","1584","1564","59","Georgia Tech","ACC","fbs","23","","0.11419836876264211","1349","1369","8.0697232186","",""
"401525858","2023","6","regular","2023-10-08T00:00:00.000Z","false","true","false","true","","4727","McLane Stadium","239","Baylor","Big 12","fbs","14","","0.006120189989090785","1514","1459","2641","Texas Tech","Big 12","fbs","39","","0.9938798100109092","1613","1668","3.7109146884","",""
"401525859","2023","6","regular","2023-10-08T00:00:00.000Z","false","true","false","true","","3772","Jack Trice Stadium","66","Iowa State","Big 12","fbs","27","","0.7824584824345809","1499","1540","2628","TCU","Big 12","fbs","14","","0.21754151756541906","1673","1632","7.1026749604","",""
"401540392","2023","6","regular","2023-10-08T00:00:00.000Z","false","true","false","true","","4762","Memorial Stadium (Commerce TX)","2837","Texas A&M-Commerce","Southland","fcs","41","","0.9972811715576924","","","2377","McNeese","Southland","fcs","10","","0.0027188284423076414","","","5.7896514112","",""
"401540274","2023","6","regular","2023-10-08T00:00:00.000Z","false","true","false","true","","3942","Stewart Stadium","2692","Weber State","Big Sky","fcs","10","","0.061138642476398615","","","2464","Northern Arizona","Big Sky","fcs","27","","0.9388613575236013","","","4.5516507427","",""
"401540223","2023","6","regular","2023-10-08T01:00:00.000Z","false","true","false","true","","3745","Greater Zion Stadium","3101","Utah Tech","UAC","fcs","37","","0.6592283058431708","","","2617","Stephen F. Austin","UAC","fcs","31","","0.3407716941568292","","","8.5268747435","",""
"401541925","2023","6","regular","2023-10-08T01:00:00.000Z","false","true","false","true","","5879","Tomlinson Stadium","2120","Central Washington","Lone Star","ii","38","","","","","2201","Eastern New Mexico","Lone Star","ii","35","","","","","","",""
"401550331","2023","6","regular","2023-10-08T02:00:00.000Z","false","true","false","true","","5819","Ernie Chapman Stadium","411","Chapman","So. Cal.","iii","20","","","","","17","Claremont","So. Cal.","iii","7","","","","","","",""
"401524027","2023","6","regular","2023-10-08T02:00:00.000Z","false","true","false","true","","3831","California Memorial Stadium","25","California","Pac-12","fbs","40","","0.17273374896723873","1518","1514","204","Oregon State","Pac-12","fbs","52","","0.8272662510327613","1770","1774","3.8979472717","",""
"401544148","2023","6","regular","2023-10-08T02:00:00.000Z","false","true","false","true","","6106","Ted Runner Stadium","29","Redlands","So. Cal.","iii","9","","","","","2923","Pomona-Pitzer","So. Cal.","iii","10","","","","","","",""
"401553867","2023","6","regular","2023-10-08T02:00:00.000Z","false","true","false","true","","5811","William Rolland Stadium","2094","Cal Lutheran","So. Cal.","iii","55","","","","","2318","La Verne","So. Cal.","iii","0","","","","","","",""
"401524025","2023","6","regular","2023-10-08T02:30:00.000Z","false","true","false","true","","477","Los Angeles Memorial Coliseum","30","USC","Pac-12","fbs","43","","0.27776680028978923","1850","1845","12","Arizona","Pac-12","fbs","41","","0.7222331997102107","1466","1471","7.7730644645","",""
"401520313","2023","7","regular","2023-10-10T23:00:00.000Z","false","true","false","true","","3725","Johnny Red"""" Floyd Stadium""""","2393","Middle Tennessee","Conference USA","fbs","31","","0.8492098245200993","1275","1285","2348","Louisiana Tech","Conference USA","fbs","23","","0.1507901754799007","1251","1241","5.7558990493","",""
"401520312","2023","7","regular","2023-10-10T23:30:00.000Z","false","true","false","true","","3662","JSU Stadium","55","Jacksonville State","Conference USA","fbs","13","","0.027111281091959673","1524","1485","2335","Liberty","Conference USA","fbs","31","","0.9728887189080403","1572","1611","5.4126583182","",""
"401531888","2023","7","regular","2023-10-10T23:30:00.000Z","false","true","false","true","","3792","Kidd Brewer Stadium","2026","Appalachian State","Sun Belt","fbs","24","","0.04825505659978202","1558","1543","324","Coastal Carolina","Sun Belt","fbs","27","","0.951744943400218","1396","1411","7.1580268299","",""
"401520314","2023","7","regular","2023-10-11T23:30:00.000Z","false","true","false","true","","218","FIU Stadium","2229","Florida International","Conference USA","fbs","14","","0.004433962403744094","1063","1045","2638","UTEP","Conference USA","fbs","27","","0.995566037596256","1178","1196","3.3984393526","",""
"401520315","2023","7","regular","2023-10-12T01:00:00.000Z","false","true","false","true","","3601","Aggie Memorial Stadium","166","New Mexico State","Conference USA","fbs","27","","0.9661903010231365","1282","1320","2534","Sam Houston State","Conference USA","fbs","13","","0.03380969897686348","1393","1355","6.6525227952","",""
"401525862","2023","7","regular","2023-10-12T23:00:00.000Z","false","true","false","true","","4728","John O'Quinn Field at TDECU Stadium","248","Houston","Big 12","fbs","41","","0.2065396787476438","1543","1543","277","West Virginia","Big 12","fbs","39","","0.7934603212523562","1492","1492","7.7101748881","",""
"401550125","2023","7","regular","2023-10-12T23:00:00.000Z","false","true","false","true","","5940","Clean Harbors Stadium","110","Mass Maritime","MSCAC","iii","22","","","","","402","Worcester State College","MSCAC","iii","19","","","","","","",""
"401540036","2023","7","regular","2023-10-12T23:00:00.000Z","false","true","false","true","","3694","DeGol Field","2598","St Francis (PA)","NEC","fcs","31","","0.9832827588194486","","","2681","Wagner","NEC","fcs","7","","0.0167172411805514","","","5.0293948160","",""
"401531415","2023","7","regular","2023-10-12T23:30:00.000Z","false","true","false","true","","3699","Dowdy-Ficklen Stadium","151","East Carolina","American Athletic","fbs","10","","0.07257978269329964","1398","1357","2567","SMU","American Athletic","fbs","31","","0.9274202173067003","1511","1552","6.5773707855","",""
